start	end	text
493800	495800	那我们等一下可以再进行下一个主题
495800	496800	绕一圈请
498800	499800	谢谢小熊
499800	500800	谢谢亲爱的文贵先生
500800	503800	谢谢我们所有同心同窗的战友
503800	505800	我刚刚听完文贵先生说完之后
505800	507800	我真的是用任何的语言
507800	511800	都没有办法去表达我内心的狂喜
511800	512800	然后我觉得真的是
512800	514800	在这一个特别危机的时刻
514800	515800	新中国联邦展示了
515800	517800	给世界看到我们真正的实力
517800	519800	而且我们永远都不要忘记
519800	521800	文贵先生爆料革命
521800	522800	新中国联邦
522800	524800	仅仅只是用了几年的时间
524800	526800	在过去几千年当中
526800	528800	几百年当中都没有过的
528800	529800	它让世界看到了
529800	532800	听国共产党邪恶的一个真的面目
532800	535800	这个仅仅只是用四年的时间
535800	537800	让大家看到的
537800	539800	然后另外我还一直都记得
539800	540800	文贵先生所说的一句话
540800	542800	就是我们的喜年楚
542800	543800	文贵先生他说
543800	547800	他不想让我们任何一个未来的中国人
547800	549800	在金钱面前低头
549800	551800	所以他打造了这样的一个平台
551800	553800	让我们以后都能有骨气
553800	556800	虽然我们的脊梁被共产党这个邪恶的政权
556800	559800	让所有大陆的中国人给打断了
559800	560800	但是我们可以看到
560800	563800	中国的香港我们的台湾
563800	565800	它其实所有的中国人
565800	568800	它并不是像共产党所表现出来的那样的
568800	570800	谢谢文贵先生
570800	571800	我说完了
571800	574800	肉肉真的让人就是
574800	575800	就看了中国人
575800	577800	中国人太可爱了
577800	580800	说真的说中国人太可爱了
580800	582800	七哥是没有办法形容
582800	583800	我真的我爱中国人
583800	584800	就是爱的咱没办法
584800	586800	这是我这可能是
586800	587800	我真的就爱中国人
587800	589800	我就觉得中国人能相处
589800	590800	那没办法
590800	591800	这一点上
591800	593800	我不知道是什么东西让我这样的
593800	595800	我就是最合中国人
595800	597800	男的女的老的少的
597800	598800	我的感觉是不一样的
598800	599800	可能这是族类的问题吧
599800	601800	感谢小宇宙你说的
601800	602800	我们实际上
602800	605800	我们从你身上这个年龄上能看到
605800	607800	就是正义的魅力
607800	608800	就在你脸上
608800	610800	看不到那个显包啊
610800	611800	是吧
611800	613800	被人家包养后的痛快呀
613800	614800	是吧
614800	615800	那种个子啊
615800	617800	无知愚蠢没人格的那种所谓的
617800	619800	那种傻傻的
619800	621800	洋洋得意都没有
621800	622800	你们每个人
622800	623800	你看看Nancy
623800	624800	是吧
624800	625800	你看看魔女
625800	626800	你看看小Sara
626800	627800	你看看罗德
627800	628800	你看看东尤记
628800	629800	我不是夸你们
629800	630800	你看你们脸上没有什么
630800	631800	没有那种恐惧
631800	633800	没有那种掩盖
633800	635800	没有那种小人的得意
636800	638800	因为我们不求任何人
638800	640800	我们不在乎失去任何东西
640800	641800	甚至
641800	644800	我们更不在乎别人怎么看我们
644800	646800	你看这个人的力量有多大
646800	647800	是吧
647800	649800	我们都是真实的
649800	651800	没有烟火拿到桌子上桌子
651800	652800	我们救人
652800	653800	这还多大
653800	655800	你看共产党那个大使王八蛋
655800	656800	啊
656800	657800	救人
657800	658800	那也得有条件呐
658800	659800	你这个王八蛋
659800	661800	救人有条件
661800	663800	那你不是爹娘比新的共产党
663800	664800	比爹娘比新的共产党
664800	665800	你的力量呐
665800	667800	你不是什么
667800	668800	犯我者
668800	669800	孙远必诛吗
669800	670800	有没多远的
670800	671800	乌克兰对中国
671800	672800	你为啥不死啊
672800	673800	你在这块说话
673800	674800	你让中国同胞去死
674800	676800	你有条件吗活着
677800	678800	为啥那些人能救走
678800	679800	这些人救不走啊
679800	682800	就是这个太可怕了
682800	684800	但是我们新中国联盟人展示的不一样
684800	686800	刚才忘掉了小罗姨
686800	687800	你没让人家说话
687800	688800	罗姨你
688800	689800	你把你的补上
689800	690800	咱不能跨过
690800	691800	咱必须公平啊
691800	694800	咱们的游戏规则就是透明公平
694800	695800	微真不破情
695800	696800	罗姨兄弟
696800	697800	谢谢这个
697800	698800	这个没关系
698800	700800	那我就是说一下这个
700800	701800	咱们最近新的一个消息啊
701800	704800	现在是从基辅撤离
704800	707800	火车是最快的一个方式
707800	708800	那么有一个好消息
708800	711800	就是咱们新中国联盟协助的
711800	712800	从乌克兰撤离的
712800	713800	这个有香草山的战友
713800	715800	是一家三口
715800	716800	一家三口当中
716800	718800	有四个月大的婴儿
718800	720800	还有这个香港家庭同行的
720800	721800	一家四口
721800	722800	其中有两个婴儿
722800	725800	他们都已经坐上去华沙的火车
725800	726800	然后华沙的接待战友
726800	728800	已经都做好准备了
732800	734800	咱们现在为他们祈福一下
734800	736800	再赶快为这战友们平安
736800	738800	安全祈福一下啊
738800	740800	愿万佛万死神啊
740800	743800	赐给我们无穷无尽的力量
743800	745800	和上天的法力
745800	747800	大自然的魅力
747800	749800	能结合在一起
749800	751800	让我们在乌克兰的
751800	754800	所有的战争中的同胞都得到安全
754800	756800	特别是我们香草山
756800	758800	和香港的战友们
758800	760800	能安全的到达
760800	762800	和我们战友们的同胞
762800	764800	都能安全的到达
764800	766800	希望他们能和香港的战友们
766800	768800	能安全的到达
768800	770800	和我们战友们会合聚集
770800	772800	希望他们能得到万佛万神的庇佑
772800	776800	阿弥陀佛
776800	778800	阿弥陀佛
778800	780800	太好了
780800	782800	好,你继续说,罗伊
782800	784800	谢谢
784800	786800	刚才七哥说到
786800	789800	我们现在是完全不计成本的救人
789800	791800	然后对于我们战友来说
791800	793800	刚才小夏说到英雄问题
793800	795800	我认为每一个人
795800	797800	他都是英雄
797800	799800	当他有了这个政道主义的信仰的时候
799800	801800	我相信我们这些战友
801800	803800	都是因为我们有这个信仰去推动
803800	805800	就像那天七哥说的
805800	807800	就是这一机灵
807800	809800	但是我相信也有天意
809800	811800	就像我和小三我们来的时候
811800	813800	在过边境
813800	815800	他们听到我们是新中国联邦
815800	817800	我们要救人
817800	819800	救援乌克兰和我们整个中共不同的时候
819800	821800	他们马上就合言业色的
821800	823800	然后而且还跟我们开玩笑
823800	825800	完全是随机的
825800	827800	很多这种事情
827800	829800	包括我们在昨天准备所有装备的时候
829800	831800	就是天意一样
831800	833800	在这个店园
833800	835800	就是来自波兰
835800	837800	一个女士
837800	839800	然后当她听到我们
839800	841800	要做的事情的时候
841800	843800	然后马上就跟我们介绍当地
843800	845800	是什么天气
845800	847800	我们可能要穿什么样的衣服
847800	849800	什么样是最保暖的
849800	851800	你们太棒了
851800	853800	所以说我相信
853800	855800	在我们有这个信仰的同时
855800	857800	有天意天道
857800	859800	真的是上天在保佑着我们
859800	861800	谢谢
861800	863800	罗姨刚才说这个事情
863800	865800	这几天未来大家都会看到
865800	867800	就很多人
867800	869800	包括我们现在还不能说的
869800	871800	我们救的非我们战友
871800	873800	但是有的是我们战友的家人
873800	875800	最早的几天前救出来的
875800	877800	这个是我们战友
877800	879800	这个战友对我们很重要
879800	881800	因为他最早的时候这个战友在体制内
881800	883800	给我们提供了很多绝密信息
883800	885800	从来没有要求过
885800	887800	就头两天说七哥
887800	889800	能不能把我哥的这个独子给救出来
889800	891800	他说我哥在过世前
891800	893800	说过把我照顾好这孩子
893800	895800	说这孩子是到这个
895800	897800	俄罗斯从俄罗斯又到了乌克兰
897800	899800	这是咱战友的家人
899800	901800	那么我就
901800	903800	马上就找出咱们的特殊力量
903800	905800	去救
905800	907800	他所在的地方就是被炸的最严重的
907800	909800	找不着他
909800	911800	还得找别人在找他
911800	913800	甚至可能他就死掉了
913800	915800	但是你就是太多巧合
915800	917800	偶然
917800	919800	我认为偶然和巧合多次重复以后
919800	921800	就是天意
921800	923800	这是我的理解啊
923800	925800	找到了他和他的女朋友和女朋友家在一起
927800	929800	然后呢
929800	931800	在现场人家跟我联系
931800	933800	说我们现在把他带走
933800	935800	但是直升机也可能打下来也不会
935800	937800	他活着我活着
937800	939800	我们全完蛋你同不同意
939800	941800	我当时就傻眼了
941800	943800	你说这我都是觉得这孩子被打下来
943800	945800	你说人家是咱这个战友让我救呢
945800	947800	他说你赶快做决定
947800	949800	一个是我们开车走
949800	951800	也可能被炸死
951800	953800	一个是找个地方给他躲起来
953800	955800	一个是我们拿直升机救走
955800	957800	不是我承担一切后果
957800	959800	赶快救走
959800	961800	这说的直升机
961800	963800	直升机等了大概三十分钟左右
963800	965800	直升机要来
965800	967800	然后上直升机过程当中
967800	969800	他又加了两三个人
969800	971800	飞机上一共就能坐七个人
971800	973800	去救的人是三个人
973800	975800	有人你下来啊
975800	977800	不要把他人上来
977800	979800	咱那个战友的家人呢
979800	981800	这小孩不太懂事
981800	983800	非要带着他的所谓的朋友的朋友
983800	985800	结果人家救人说我下去
985800	987800	我留下来一个你们上去
987800	989800	飞机上了八个人
989800	991800	这是不允许的
991800	993800	没有孩子都是成年人
993800	995800	但这飞机救灾
995800	997800	就走了
997800	999800	这个救出去了
999800	1001800	安全救达
1001800	1003800	救达以后现场人家说
1003800	1005800	我们救的很顺利
1005800	1007800	现在各种情报发现当地并不危险
1007800	1009800	我们想把那个人再救回来去
1009800	1011800	我说你只要把那个人再救回来
1011800	1013800	就这个救人的团队的
1013800	1015800	我说我今天你的救援费用三倍
1015800	1017800	结果他又回去
1017800	1019800	这个人又发现了人
1019800	1021800	又救了四五个回去
1021800	1023800	这是几天前的事
1023800	1025800	你知道他跟我说这什么话吗
1025800	1027800	他说我们曾经问中国
1027800	1029800	驻乌克兰大使馆
1029800	1031800	如果你愿意
1031800	1033800	我有神我帮你救的话
1033800	1035800	收多少钱你做什么战友们
1035800	1037800	六千美金一辆大巴车
1037800	1039800	六千美金送往罗马尼亚
1041800	1043800	中国大使馆的人你都说什么吗
1043800	1045800	他说我们预算最多最多
1045800	1047800	就是一千多美金
1047800	1049800	你听说过中国大使馆
1049800	1051800	要送一个人一千美金
1051800	1053800	要六千美金
1053800	1055800	你知道我们支撑机我们送给人多少人吗
1055800	1057800	十万美元
1057800	1059800	我只有加三倍是三十万美元
1061800	1063800	这跟咱任何人没有关系
1063800	1065800	这是所有的救援基金出来的
1067800	1069800	兄弟姐妹你这种偶然
1069800	1071800	你说他救完以后不到两小时
1071800	1073800	那个地方就给炸平了
1075800	1077800	就刚才就洛伊说你从边境过来
1077800	1079800	你说你是救援的
1079800	1081800	新中国联邦救援人对你
1081800	1083800	就和言乐涩
1083800	1085800	他是人的本能
1085800	1087800	你那共产党一解释
1087800	1089800	那就不让人去
1101800	1103800	好
1103800	1105800	好
1105800	1107800	好
1107800	1109800	好
1109800	1111800	好
1111800	1113800	好
1113800	1115800	好
1115800	1117800	好
1117800	1119800	好
1119800	1121800	好
1121800	1123800	好
1125800	1127800	好
1127800	1129800	好
1129800	1131800	好
1131800	1133800	好
1133800	1135800	好
1135800	1137800	好
1137800	1139800	好
1139800	1141800	好
1141800	1143800	好
1143800	1145800	好
1145800	1147800	拿着 俄罗斯的旗
1147800	1149800	人家那个辩方人问他
1149800	1151800	你拿到的旗干什么
1151800	1153800	我支持俄罗斯啊
1153800	1155800	俄罗斯的战争
1155800	1157800	人家新加坡说是吧
1157800	1163900	人家给人家拿着张 照着他那个 看了看 把张放下来
1164320	1166640	扒了抽屉半天 过来了 咔嚓一张
1167000	1169400	新加坡有个章节 永远不准入京
1172000	1174200	说还谁是你家人啊 这个傻货 是吧
1174600	1178720	这个啊 都是我家人 这个家人 咔 咔 咔 脸上全戴了
1178920	1182200	还有吗 你可以离开了
1183480	1185880	他没闹明白啊 所以你干这什么章
1186280	1190520	终身不准入新加坡境 广东东外人
1192560	1196560	新加坡亲共嘛 新加坡老百姓也是被强奸
1197040	1201560	没办法为了利益被绑架 李家是最反共的
1201800	1205880	我跟生活中李家 李光耀他全打过去 包括何清
1209160	1212280	骨子里边说 中国共产党也没了 这个世界太好了
1213280	1217280	他没办法 贸易 经济 文化 全被共产党控制了银行
1218560	1220840	新加坡的这个移民官不管你这一套
1220840	1225240	去你大爷把你知识的俄罗斯 咚咚 全给你砸上
1225440	1229040	跟你刚才说的一模一样 你未来你看看咱们战友出来直播
1229280	1234240	咱们的战友超级聪明 咱们的战友立马上别的官军
1236920	1239320	兄弟姐妹们 还有一个国内的大V
1240040	1243800	在网络上支持乌克兰战争的 支持俄罗斯打乌克兰的
1244040	1248960	也是过境新加坡 过境后你干嘛来了 还带着狗
1249840	1252640	说你三个人我孩子我妻子
1253200	1257960	说我是社交媒体人你看看 这是我的视频在入境新加坡
1259920	1265520	你这个是支持俄罗斯打乌克兰 这是好事啊
1265520	1268360	说是吗 咔咔咔 给他滚
1270320	1274000	又不信 共产党你琢 你试试
1274000	1277800	你到所有这西方国家 你把俄罗斯打出来
1277800	1282800	我支持俄罗斯去打乌克兰 你看你啥待遇
1283160	1285240	不管你关黑屋都不琢磨了
1285720	1288600	现在你知道拿中国旗什么干吗 在乌克兰
1288600	1294560	头两天大使馆让大家去贴上中国旗 这个愚蠢的行为
1294560	1296640	害死了多少人 你走着看
1296760	1301640	现在大家只要看到中国旗的车 嘣嘣嘣就挤一枪
1301640	1305640	有人说 你知道我开着开着车 车直接干一圈
1305640	1310840	为啥 人家没打我的车玻璃 把我的车拆过四个台 全给我打烂
1311840	1314240	然后再开什么 滚回你的中国去
1315360	1319240	或者到俄罗斯的莫斯科工厂去 那里应该是你去的地方
1320240	1323640	乌克兰还挺冷静 不开枪之后回来不干事
1323640	1327640	不开枪之后回来不干事 把四个台拔拔拔枪给打碎
1328640	1331440	车上坐着好几个女孩 人家都是银子枪
1333040	1338040	你想想中国共产党有多邪恶 让你贴上共产党的旗
1338040	1343840	基本上是请来杀我吧 这跟请来见我吧 没什么两样
1343840	1352840	还是没有掌声 今天的掌声实在是千呼万唤都没掌声
1352840	1358840	我向你投诉银河记魔女小熊 你们长得太帅 老师不鼓掌
1359840	1361840	开玩笑 请请小熊
1362840	1364840	开玩笑 请请小熊
1366840	1371840	极客讲真太精彩 东哥 东友记一分钟
1374840	1379840	好 好的 极客 极客刚才最早的时候说过 中国还有英雄吗
1379840	1385840	我也想到一个中国的英雄 那个人名字叫做周春兰
1385840	1395840	是他让我们中国人知道我们中国人的肌肉可以比任何一个民族 任何一种肤色的人都能强
1395840	1401840	但是呢 他得了金牌之后做了什么呢 到了律师里头帮人家搓澡
1401840	1408840	因为他长期的伤病 然后贫病交加的情况下 33岁就已经离开了人世
1408840	1417840	然后我们还有知道的英雄 所谓的英雄啊 说那时候像我们这个年代的人去接触到篮球
1417840	1423840	就是所谓的姚明才接触到了篮球 火箭队才让我们接触到篮球
1423840	1429840	但是现在看着姚明的样子 是一个肿胖的 一个Lata的一个形象
1429840	1436840	这根本就不是 这就是我们中国人所谓的英雄最后的下场 就是这样子
1436840	1438840	好 谢谢齐哥
1439840	1445840	谢谢游记啊 你没问问题啊 我就不用回答了 请
1452840	1456840	齐哥今天给我们宣布了一系列振奋人心的好消息
1456840	1462840	然后听到我是热血沸腾 我觉得我们新中国联邦真的是太伟大了
1462840	1469840	每一次就是听齐哥唱这个锁链女的这个故事 我都感觉真的是心都碎了
1469840	1475840	就是那样的绝望 然后等了20多年 我觉得我们中国人等了何止是20多年呢
1475840	1482840	我觉得中国人终于有希望 就是靠我们自己的力量 靠我们自己的行动去奉托中共这把枷锁
1482840	1489840	所以真的是感谢齐哥给中国人带来的这个希望 然后也感谢所有奔赴前线的战友们
1489840	1492840	太伟大了 太谢谢了 谢谢家人们
1497840	1504840	我自己个人感觉是真的有万神万佛保佑这个世界是有正义的
1504840	1514840	然后我们新中国联邦人是可以挺身而出帮助大家 也真的是心中无法说什么其他的话
1514840	1519840	但是我相信像乌克兰这样的事情唤醒了全世界所有的人
1519840	1531840	你甚至很多我周遭旁边台湾的朋友从恐慌到不知所措到那个眼神转变 我相信这个真的是一个非常大的转变
1531840	1540840	我也没有什么问题 齐哥我们还有另外一个PPT是有关于世界经济的
1541840	1543840	好 我们要把这个说一说
1543840	1548840	在这个说之前PPT经济之前 我要说另外一个问题 兄弟姐妹们
1548840	1554840	我们现在台湾 我们现在看到了台湾 现在目前看到整个形势非常好的就是
1554840	1560840	这会让所谓的习太阳真的是会出大台湾的问题
1560840	1567840	真的 我们不希望 但是我们愿意看到就是乌克兰人的第一战
1568840	1575840	就是世界上的所谓的普大帝 习大帝的改变全球秩序的大战
1575840	1581840	让乌克兰人第一战付出了生命和鲜血 但是他却救了台湾人
1583840	1588840	看来应该是这样 如果是这样我们更应该去救乌克兰人
1588840	1591840	我们更应该去尝试帮乌克兰人
1592840	1598840	另外一个我们只要想到台湾这个地方受宝岛啊 受万佛万神的庇佑啊
1598840	1603840	那我们更应该在台湾这个地方让大家看到有信仰
1603840	1608840	有佛祖有信仰的这个国土是被上天庇佑的
1609840	1614840	香港是我们的圣城 我们台湾是我们的佛教之城
1614840	1619840	佛教之城啊 是我们的佛城 佛地圣地一样
1620840	1623840	我们更要感谢 在越是在这种情况下我们要小心
1623840	1626840	台湾的战友我们现在去帕劳
1627840	1631840	昨天老班长安排了我跟当地的这个有影响力的人物视频
1631840	1634840	昨天晚上九点钟我跟他们视频
1635840	1638840	我明确的告诉他 你要只要带我们台湾同胞好
1639840	1641840	那你的未来将无限美好
1641840	1644840	我们一定会长期多方面给你投资
1645840	1649840	而且我们要把这个帕劳 这个帛琉
1649840	1652840	就是和中国的源源流长的千年的关系
1653840	1655840	让它继续发展下去 而且没有期间
1656840	1659840	我们澳洲的澳喜的朱利亚是前线人
1660840	1662840	朱利亚特别棒啊 这个昨天的前线人
1663840	1666840	这样的给台湾的所有的朋友以最快的速度
1667840	1670840	只要是有任何风吹草动 所有台湾的朋友租用的飞机
1671840	1675840	商务飞机到帕劳落下来的 一切都是我们报销
1676840	1679840	到那会儿以后当地建立好这个营救营地帕劳
1680840	1682840	包括国内的战友也可以去帕劳
1682840	1685840	我去过的全世界我没有没有去过的地方
1686840	1688840	如果你要让我认为最美的地方之一
1688840	1690840	帕劳就是这个最美的地方
1690840	1695840	两万三千多人口 十几万定居的人里边将近一大半是日本人
1696840	1699840	这个日本人多了吧 你就没有看到土壇了
1700840	1702840	你就没有看到到处扔垃圾的了
1703840	1706840	你受不了就像路大脑袋夸夸夸一会儿一口谈一会儿一口谈
1706840	1708840	你真的受不了那种文化啊
1709840	1711840	你也看不了石耀炎那个回神发抖
1712840	1714840	用我娘的话说就是贱白贱白啊
1714840	1718840	就这个人你贱白 你说你要打扰罗姨在我这儿说她老成这样
1718840	1721840	她老成晃我就会晕掉的 我就跟坐飞机晕一样是吧
1722840	1723840	就是这种贱白
1724840	1726840	你在那个岛上看到真正的规矩的日本人
1727840	1730840	当年人家是日本人把那个建设起来的
1730840	1735840	曾经是大清朝国土 大明朝国土 大唐朝国土
1735840	1736840	很渊渊流长
1737840	1739840	但是后来被日本拿走就归冲绳了
1740840	1743840	后来现在是美国管辖地 那里有美国的军舰
1743840	1745840	那里有美国美军
1746840	1748840	两万多一个国民里边有十几万日本人
1748840	1751840	还将近几千人的美军
1752840	1756840	但是这个政府被这个共产党骗过无数次
1756840	1760840	安全部 对台湾的所谓战略会
1761840	1765840	还有什么福建会 陡气和燃脂 搞开发 搞什么岛
1765840	1767840	最后都把他们骗的大方全跑了
1768840	1771840	这些所有到那块去的人就骗了共产党很多钱
1772840	1773840	但这个岛很漂亮
1774840	1777840	四百多个岛屿 那个水清到能看下去
1777840	1783840	特别是当年就是1991年到95年的时候
1783840	1786840	你去那个水底下潜下去那个海湖
1786840	1788840	哎呀 潜水世界上最漂亮的 我觉得
1789840	1791840	太美了 水还温度特别好
1792840	1795840	然后特别是这个我觉得裸体游泳的时候
1795840	1798840	它有地方是沙 底下是白沙 海湖
1799840	1801840	它那个阳光很充足 有岛
1802840	1803840	它这是不一样的
1803840	1805840	因为它这水是暖的
1805840	1807840	当你游泳的时候你不紧张
1807840	1809840	那潜水的时候人就裸泳的时候
1809840	1812840	啪一进去 雪白的身躯在那个
1812840	1814840	跟无数的鱼在一起游的时候
1814840	1816840	阳光很充足 哇 你觉得太美了
1817840	1819840	我是最快乐的就是在那块裸游
1820840	1822840	当然我自己不裸游 我找很多人给我裸游
1823840	1824840	但是有一个不好
1824840	1826840	就裸游的时候没有任何性的有冲动
1826840	1829840	因为太美了 美到就不想有性生活了
1830840	1831840	就是那个地方真是太美了
1832840	1834840	而且当年我在那块去的时候
1834840	1837840	当年香港最牛的那几个明星全在那
1837840	1839840	包括当年写书的琼瑶也往那去
1840840	1843840	那个时候看那个穿紫衣的女人那什么的
1843840	1845840	什么走向西洋来的书
1845840	1848840	我们都刚看完那书是吧 看琼瑶到那去
1849840	1851840	这地方肯定很浪漫 确实很浪漫
1851840	1853840	而且很多好的酒店在那里
1854840	1855840	所以说兄弟姐妹们到帕劳的
1856840	1859840	国内战友未来能去的也可以
1859840	1862840	我们台湾的战友还有日本的战友
1862840	1866840	银河系 还有樱花系 还有方舟
1866840	1869840	要磨叽这要联合起来那块发展起来
1870840	1872840	建一个紧急的救援站
1874840	1876840	有需要的请和联盟准时联系
1877840	1881840	一旦开战 那个地方是我们一个中转和避难的地方
1881840	1882840	营救台湾同胞的地方
1883840	1884840	大陆的有些同胞也可以去
1885840	1887840	咱们战友啊 战友可以去啊
